pl_name
691
656
411
603
1945
691
1767
2312
1063
1258
2167
459
714
390
1063
1615
174
581
77
1665
47
780
1401
2174
775
264
1573
465
900
1193
1287
2312
148
1318
1063
1368
189
616
903
718
691
732
775
22
2293
775
775
705
2301
771
882
1312
2046
445
456
775
314
1756
29
2312
1975
1482
165
126
109
775
22
775
775
254
775
2071
1252
39
584
1245
2285
294
775
1860
2064
2153
675
1063
602
2300
183
680
1063
749
31
1171
887
1218
2111
1265
1063
1519
1808
39
36
2005
47
1979
632
84
22
1772
776
47
2107
775
26
1846
2306
2312
775
592
127
1873
775
342
775
2293
1815
904
602
231
776
1387
775
152
667
775
1001
635
775
1921
46
775
39
1779
2148
660
839
692
1479
2052
2312
39
621
691
39
22
245
629
816
613
36
263
775
47
775
825
691
46
688
337
920
738
775
46
1996
777
1038
776
642
1566
323
775
1875
26
776
388
698
9
602
506
1217
767
921
775
456
687
1778
1505
39
1758
1372
1726
775
1257
775
1366
1086
775
1180
1055
982
1737
1314
666
471
1656
39
81
1091
29
691
2312
697
776
2301
775
1804
1063
46
1576
1864
2001
673
405
883
10
2289
200
39
2230
696
1652
1827
141
1063
1328
278
776
451
1063
1349
2169
707
1117
1148
89
2289
776
1176
775
1943
1303
775
1435
2312
473
775
266
2160
775
39
751
757
704
1063
672
1580
39
47
775
775
775
475
1169
356
2099
775
39
128
2035
675
679
36
1923
826
544
775
775
998
50
775
1282
2224
147
644
47
776
775
1862
928
2312
1236
775
1006
565
1988
47
1063
1772
2045
1795
2312
602
2312
439
775
2254
2118
39
2033
1063
2293
775
2265
2290
629
764
2312
1118
2293
602
775
2237
1638
644
1063
1767
46
546
943
775
1574
2312
39
725
29
691
2166
1750
638
1204
2293
2312
1113
2293
775
1741
57
2312
1899
775
44
82
36
619
766
722
453
601
39
522
2312
1063
864
743
1150
47
1315
832
733
775
775
1763
36
39
1592
1063
775
236
1184
950
2318
756
2312
795
1267
14
602
395
775
259
775
42
1521
39
775
1292
981
74
665
775
39
46
532
2170
1878
219
39
776
577
2059
630
748
480
324
775
2305
749
39
47
514
2022
207
1684
769
125
1611
37
1971
208
39
684
2028
960
1219
39
610
705
588
691
47
39
454
103
1754
436
575
39
1776
2312
620
775
221
1455
39
971
2154
627
775
2312
775
2010
29
561
656
1087
39
775
168
1552
1412
1876
37
288
683
48
2293
114
1831
775
775
39
775
775
47
775
1243
2309
1149
980
2312
187
2101
223
1053
1204
2293
775
986
676
598
2134
39
45
1063
676
1374
912
29
412
2174
1357
518
1851
2322
987
2312
1235
1907
1063
775
681
775
775
1048
1047
691
46
154
2235
39
775
1634
16
775
775
602
912
2147
1664
1030
1854
860
775
1272
288
775
1904
776
1999
46
346
36
776
775
691
775
2043
1063
22
47
856
988
775
29
644
775
1962
1063
2293
2163
625
1009
625
73
648
775
775
775
556
1356
602
776
1305
2312
1612
164
2305
621
33
777
2312
775
775
1262
1629
1182
1905
346
1752
466
2312
1765
46
554
775
2037
1663
1242
691
1108
1063
855
136
1995
775
946
777
775
2268
775
740
46
2289
775
776
775
602
2002
690
775
520
750
2054
1955
2293
775
775
1809
1742
808
47
1343
1657
649
47
47
2312
2114
775
1419
2003
9
776
775
402
2312
662
39
775
46
1393
1063
775
1998
1908
2041
691
775
1284
775
775
635
775
663
2312
602
742
70
775
340
443
648
652
775
691
1063
1063
639
775
80
672
1725
13
775
1110
602
1063
517
1929
755
2289
1063
1636
2023
1063
1766
47
1175
775
673
47
1198
645
1402
775
1240
1076
764
509
874
47
1244
2075
36
775
39
162
182
775
740
485
776
2306
775
14
2275
793
46
2
1691
646
165
1219
775
776
64
759
1096
742
1063
2289
775
2293
262
89
2122
15
2267
2056
669
2069
550
2264
2088
253
1063
775
2312
775
701
2293
777
775
2293
29
1645
775
283
2321
2293
775
1042
39
335
593
662
1442
47
36
107
833
648
47
776
1934
160
1790
1045
205
553
2293
660
691
775
777
1261
775
1043
686
775
876
1345
766
124
2262
1965
2282
1271
775
753
775
837
2312
775
46
912
1413
1468
1551
664
563
775
46
473
1758
775
1573
754
745
775
636
2095
775
581
691
165
2106
750
954
714
576
46
185
1956
361
14
524
668
1063
2241
2290
1063
775
2239
1842
642
739
1034
737
1434
649
2293
453
775
1466
1063
2307
1647
375
301
741
775
775
428
1068
1203
775
775
1734
47
2312
776
1778
776
39
775
1759
613
1527
1639
2305
752
36
654
775
886
775
776
1395
2304
1627
39
2301
775
775
686
213
818
1816
775
2227
726
513
2293
308
1757
775
775
617
36
2290
710
2297
571
1759
357
2312
1159
307
1819
2312
2008
602
434
2277
775
902
46
1957
710
1063
39
714
602
2236
1063
22
1300
719
1428
1633
775
712
705
1086
874
1504
2312
39
47
47
775
1879
775
2312
423
602
1303
39
2293
724
47
661
775
698
22
2299
541
612
608
831
775
1063
2318
775
654
47
399
294
775
39
2312
185
775
2182
912
769
2093
11
499
1123
1364
29
775
22
47
216
602
2306
39
1016
691
209
1309
1786
534
2092
640
2018
634
1190
775
775
2312
1383
983
2312
1753
1069
2219
2293
27
607
775
1093
1616
781
1063
2312
775
775
775
655
2312
775
198
1685
2026
450
119
686
1063
590
1431
1738
731
775
749
39
1063
660
897
1187
776
709
1925
1973
1457
775
602
2220
2312
949
1063
371
22
775
775
739
320
46
36
39
758
440
46
775
268
674
1192
711
2312
663
1063
2289
776
1161
775
2289
1114
698
22
18
292
1807
284
768
1590
975
1344
2274
1543
2293
775
373
939
1550
1063
602
1930
1063
569
775
2157
47
2301
2290
775
26
474
747
1974
775
1823
2266
1205
1087
775
47
1742
1751
609
1942
1268
775
775
5
207
605
2311
1063
775
1979
1063
1063
482
682
994
709
1885
691
1507
836
2055
775
2131
529
699
1063
657
1390
39
1063
21
131
602
2289
2312
1063
1023
39
511
1037
776
46
1840
1776
775
2293
764
1589
39
372
602
1933
693
691
2161
1624
411
776
776
46
659
1872
1222
775
661
2086
2312
636
775
2312
775
775
642
36
1788
1858
1753
2293
785
1449
846
731
1834
1768
1
941
47
1063
775
1320
47
2312
1440
776
1608
775
306
47
999
776
1022
2068
1937
2121
2290
695
2074
699
775
775
116
551
595
1625
618
1406
1732
218
775
775
39
693
775
1191
2188
343
775
775
731
1501
719
191
239
1751
47
776
2290
515
1063
888
1100
574
827
39
735
135
908
677
274
1101
2316
691
35
38
842
1752
775
675
721
1675
871
194
691
775
776
1092
1779
46
2294
238
2058
426
1155
1770
776
1662
775
22
775
1063
196
775
1468
39
775
646
775
1291
1744
497
1780
602
1811
775
1775
734
22
1635
178
1014
775
2059
309
602
2293
912
632
775
22
2290
2026
1870
538
47
761
2312
1767
661
775
978
428
1056
22
1363
28
1372
1528
2031
2057
1381
47
2293
776
1471
775
2
765
1063
322
78
36
649
2012
2312
1011
1250
535
1004
1601
775
775
113
1063
834
404
1361
1299
101
2129
691
765
2290
2088
775
991
179
2312
418
2293
736
775
623
2049
855
763
36
1031
2293
736
500
1698
1046
775
39
389
1593
1461
653
1063
1886
1063
1894
400
631
2079
1063
775
1063
775
2202
776
775
430
771
1289
1324
2312
429
1009
1570
775
775
775
775
1452
775
695
658
39
1470
388
775
2097
634
944
775
39
775
775
2312
776
386
1429
39
201
699
776
775
547
2312
1919
1249
2276
775
1114
1039
2217
1772
776
159
1478
1012
39
18
691
775
775
39
2293
326
1835
660
1626
602
527
1758
797
119
367
1264
65
969
613
775
1223
6
628
2280
1822
775
689
585
1126
1287
777
274
625
445
2293
1063
815
602
775
775
47
352
2304
281
1290
2312
775
910
1651
1124
2
2290
354
1453
502
775
772
100
673
635
775
1853
1792
775
1029
775
158
130
685
775
46
775
1984
47
691
29
1463
868
749
1963
2085
2203
736
416
2293
97
37
1158
775
1599
2289
130
775
146
2209
1227
1088
1063
1784
677
968
1620
1173
1877
46
330
691
46
775
775
2290
512
1814
1080
775
627
952
1063
775
1567
775
47
2312
562
912
1063
674
1313
1063
683
2208
700
347
1033
1283
1415
2293
602
232
322
1063
137
39
775
830
368
172
1989
799
36
775
2293
912
1548
163
348
678
1063
111
1861
1063
2258
776
1710
2041
2151
691
1295
179
1773
2312
178
2158
22
1040
1847
884
775
2293
645
2305
384
111
688
1403
1263
691
1370
840
627
691
775
423
2312
885
2293
1960
912
2318
321
151
618
2082
1577
775
775
2026
1063
694
486
775
2312
602
912
1817
2306
691
2276
451
1940
618
2293
56
1409
1917
775
1063
2289
1199
1659
2318
677
646
248
775
1510
344
537
439
628
108
508
530
2312
2014
1005
1063
22
1987
779
1631
1984
1524
656
2281
492
2293
766
775
2026
644
693
398
494
39
1756
776
623
679
2312
838
1727
721
1978
39
1063
641
776
775
912
664
944
217
525
1063
766
775
1276
744
462
2222
1003
2314
45
1288
1023
1661
1215
671
461
930
2212
775
775
776
2312
776
775
1868
1912
728
776
47
1511
672
2318
2312
46
948
532
2090
39
691
474
1152
11
866
775
2293
1784
1358
1754
2312
1156
1052
47
484
29
678
1692
39
1166
49
39
1246
2070
663
1242
642
39
713
149
2290
623
775
1024
197
14
1026
1063
775
775
1564
1535
2301
280
1213
1891
912
1826
775
775
2312
211
2021
705
775
1426
617
775
691
68
775
985
39
1047
282
92
93
775
1495
2113
1104
967
1928
280
2030
775
732
691
188
776
2200
46
2293
682
29
1849
775
974
2048
775
661
763
413
2312
1185
1063
2273
731
46
775
1116
1063
2270
618
753
1234
847
921
274
602
1063
2312
1245
1063
39
602
2312
47
775
46
1694
39
2026
36
2293
2312
47
776
29
325
457
1676
1781
2312
1532
1797
644
1702
333
775
24
1537
623
746
1063
1063
265
762
762
1021
1693
775
775
2087
2296
942
47
47
1063
992
29
1304
1768
1063
1219
725
39
697
842
724
2289
2312
775
775
775
2310
2020
39
776
631
776
219
1139
726
75
2013
51
687
2291
36
1063
2312
1209
1843
2312
1007
1603
898
364
687
776
1321
47
250
1031
1146
706
2312
590
83
2207
775
2019
2251
754
1562
1811
962
1233
686
610
271
2312
729
1640
47
33
2211
681
308
664
652
923
775
771
775
776
2312
2302
47
1654
1041
353
2319
757
47
1922
1549
614
429
47
717
493
783
2290
213
1128
180
1098
1418
786
713
1585
712
1914
1332
1863
1885
2311
47
691
1926
47
776
775
1568
775
326
109
29
1063
775
804
776
1653
2159
1063
1802
1515
1200
765
775
470
1502
791
1201
1848
2133
39
1766
1063
531
661
776
2198
36
1932
2308
1063
2123
775
775
39
821
776
1525
775
663
775
677
47
1755
403
1597
1644
1063
1063
1712
921
690
146
651
1
121
772
775
39
1666
630
1063
775
47
684
39
711
1063
775
775
587
320
691
638
1555
1927
829
775
46
1774
775
1397
775
1063
61
775
1388
740
2320
2299
1063
775
292
775
912
1782
1146
1757
775
2132
1063
46
602
775
2312
441
1063
2197
46
775
1063
1229
1561
2312
675
193
1781
1063
890
173
755
1174
1301
1789
2112
775
22
775
1178
701
735
775
29
777
722
1105
602
1297
1412
748
1063
547
2312
912
22
1898
1782
1063
39
775
1063
1416
619
36
1163
1231
775
1762
1262
775
222
1575
2290
503
2312
648
2312
22
776
775
775
252
750
442
647
576
775
1256
526
602
741
2190
1063
710
439
39
739
648
773
2312
777
2293
2
1991
2192
47
2316
508
1279
775
186
752
1714
1946
1958
1063
775
2032
171
203
602
753
63
775
775
1063
775
46
1570
2308
1983
4
688
1718
1637
1241
2061
22
2289
775
336
1708
487
230
2312
1274
2312
775
775
1125
1944
2263
2319
775
1614
1063
775
2312
1679
665
775
775
1261
47
2073
47
580
668
691
776
709
1063
16
2290
1067
775
696
1078
1547
966
775
2312
1673
730
602
46
727
915
1315
1771
2084
775
2135
685
1801
1700
775
1761
570
1399
775
775
46
1582
1980
776
47
777
285
51
36
287
46
22
228
912
658
1142
2312
775
2290
1063
1775
1302
47
1881
441
775
359
22
1213
635
1097
2110
18
1420
1841
716
776
714
39
1216
8
198
568
776
1308
781
1179
709
1441
1089
912
453
1534
412
1458
776
1554
775
706
828
924
1852
1063
775
244
39
683
723
1291
1451
379
2229
224
1063
2293
1378
775
2075
310
1835
47
1043
328
710
439
1063
1892
47
9
775
775
72
1667
2104
634
1557
2026
1713
775
1981
657
213
516
1715
775
2159
219
444
776
1111
502
619
1063
775
608
605
775
775
775
811
1997
46
2231
431
143
1392
1779
775
775
22
748
775
775
776
538
1077
1736
582
29
39
88
651
775
1336
775
448
33
640
1984
775
2173
360
1394
1063
47
40
775
1130
2107
47
47
2289
686
1162
1211
2312
602
775
590
718
39
2289
2312
602
1028
1355
39
69
460
602
644
444
1063
775
775
39
2218
477
935
2165
1888
39
467
611
2
419
2318
775
776
775
602
165
775
775
39
775
691
775
775
774
1074
970
1741
835
2319
606
1672
1682
602
823
629
133
1079
2243
2298
775
776
709
2293
602
2146
339
775
776
775
817
1281
39
170
1600
743
1059
2293
1517
39
2293
47
687
708
851
2262
1063
2306
899
14
849
1289
1701
322
33
2312
827
2312
80
2290
2289
46
691
742
1084
1796
1579
241
630
46
2293
1094
1063
397
2312
2077
2214
1400
922
1762
2195
1063
775
2256
867
1771
98
695
775
2312
177
602
39
657
1063
775
776
1526
684
775
2312
775
749
1475
1678
602
47
775
156
1893
775
1063
960
409
1242
775
2098
775
2193
1434
47
870
2307
802
36
775
1471
26
365
46
602
1063
918
47
2316
261
775
668
775
2
664
44
730
112
196
775
2293
813
775
39
1060
215
1075
775
775
776
210
731
257
775
1703
775
602
1824
2044
2290
2033
913
1602
1588
39
421
9
347
775
300
1686
86
912
47
1903
2320
2315
2293
39
775
47
857
1129
39
29
2036
513
2136
691
775
775
602
229
736
114
682
1015
1990
1648
1414
2312
776
175
2312
46
2256
1063
620
47
1889
29
1571
36
938
1856
29
1480
1717
993
1668
1906
776
933
1278
782
775
2024
1017
1
775
775
2317
784
394
2289
1340
775
775
515
2064
145
762
775
2175
1492
2293
1144
772
515
775
39
279
670
751
29
610
1432
1460
1938
775
765
36
1063
773
39
2312
633
830
39
775
22
775
775
499
47
139
642
2321
1063
1216
447
2312
2293
1544
2312
1839
775
91
775
691
602
1808
708
1445
1000
1384
1707
96
775
1514
666
46
775
760
214
794
1063
46
1133
623
2215
775
775
472
145
90
39
775
912
2185
1164
496
775
1768
2312
1063
603
776
1763
289
290
2178
691
2308
805
685
1765
392
1806
1063
702
746
47
759
2312
2312
775
29
1844
345
1856
1072
11
433
1063
1994
1396
739
1063
775
763
2246
1610
776
1689
775
507
1063
1430
356
2312
775
87
1063
691
769
1768
1183
1539
775
2305
369
14
639
1127
269
775
39
212
631
22
12
1365
355
380
464
602
2293
39
880
602
633
130
679
775
602
47
1189
444
865
775
775
2290
809
39
752
609
144
703
1107
614
775
2320
775
39
1339
1610
1063
118
1157
775
775
1259
2189
775
917
1719
633
602
2286
844
1798
1939
775
775
932
1102
46
912
1622
1850
292
1559
775
720
17
376
1812
775
424
429
2152
672
761
775
47
2306
432
648
775
602
775
650
776
2272
1658
39
360
1869
2
895
327
652
47
776
775
776
1063
652
237
22
776
775
1221
39
395
775
312
723
655
772
354
691
7
727
46
298
2051
775
894
2269
2316
622
414
1275
219
47
36
844
2247
557
752
853
441
1273
2089
775
1125
602
775
22
39
39
843
2067
305
775
775
776
1153
111
1721
247
43
758
529
2312
775
1376
383
1761
1805
16
775
1530
2
647
1706
572
161
2312
702
1572
393
1120
1063
39
314
739
1488
1972
169
775
47
2312
775
47
712
20
2312
2312
775
775
2312
1122
775
2312
2164
775
46
39
775
631
2312
775
775
46
1545
2312
1626
2312
1049
775
768
696
36
1948
2238
774
1967
2150
2184
396
22
602
775
905
741
36
62
1791
775
258
775
650
2127
1944
624
775
659
39
533
611
2240
36
1902
713
1444
775
47
2314
2199
1773
1071
1561
1520
2293
775
1506
47
157
1993
2283
871
1860
2142
775
2293
18
776
1793
941
22
2102
2312
1293
1674
873
47
854
1210
22
733
22
39
2223
1254
1237
1745
1677
1803
1375
1964
892
1311
39
39
1063
1063
602
2312
757
1680
1063
1763
776
85
1935
604
377
738
775
1976
776
959
275
2102
401
311
2000
36
1820
1207
2312
606
1063
2225
1063
690
696
46
161
1063
2091
318
1598
741
1190
22
1866
738
691
713
1920
705
402
689
931
2279
1584
272
1063
751
39
2313
2301
1057
1337
875
721
233
407
2293
624
434
1697
775
2172
2100
775
46
775
1977
213
733
417
1063
963
1333
2293
1063
775
814
775
2293
2305
1766
1063
34
2186
46
2293
1063
103
1063
1954
754
39
623
753
1330
1840
691
844
1448
1562
589
775
728
746
1439
776
775
715
714
762
2293
737
153
1583
2293
33
775
1491
2116
761
1347
314
775
429
1746
2319
951
1063
1140
46
1071
46
305
1693
2210
2312
701
775
901
691
291
39
1306
29
1966
1776
1460
1086
2289
775
1711
659
1474
691
691
1285
995
1061
406
1591
523
642
964
47
385
602
58
845
586
644
2312
607
1621
775
925
775
608
1848
2312
1581
602
955
650
435
953
1777
1764
612
691
1065
1145
914
483
18
1968
1270
23
1464
609
2293
346
775
2312
1516
722
1227
2312
1277
761
46
776
775
2293
2293
1845
775
521
775
1757
2312
667
818
2316
2290
1090
632
46
775
775
861
977
775
39
2293
848
364
775
840
775
776
777
770
2094
2293
775
1951
2237
39
234
912
538
39
326
2006
1219
1486
29
183
2
775
51
4
382
1253
2034
481
1248
39
552
1446
776
1103
756
730
1230
775
2312
1051
1331
2293
607
737
775
1063
1081
800
755
775
1354
1063
1160
1832
2287
722
775
616
560
1063
39
22
775
1747
1764
2241
33
22
801
1063
1005
872
775
1605
2293
709
1063
1398
381
775
2233
46
776
909
1901
2194
95
22
178
39
1373
602
2288
858
775
775
1916
1454
1947
1027
624
1032
775
798
2293
676
1099
93
775
921
1630
1924
607
203
775
198
2293
691
1738
39
775
666
2120
363
2312
267
776
1855
775
1911
775
2015
1251
775
1563
1759
1422
47
36
945
911
1671
2245
2293
775
775
622
832
2177
637
637
47
924
2168
907
2271
1818
602
1743
717
656
2288
691
670
47
39
491
809
2065
775
273
934
775
204
39
770
729
877
777
1063
2179
229
775
1063
853
1936
2293
651
644
698
775
1369
820
2196
2228
47
46
912
926
775
1063
16
1794
1926
39
956
1642
2128
777
1063
292
1447
7
605
691
2293
39
2138
1373
775
1509
387
775
639
775
2293
1910
1382
106
1360
1047
1063
540
2127
199
1558
46
1421
1386
47
52
1325
703
775
659
1761
912
718
602
755
602
2312
775
1748
665
1934
2301
691
1063
2312
891
36
388
312
1520
747
596
80
2004
819
1594
789
653
360
2290
47
1063
775
1063
2293
2289
775
759
775
1766
227
1941
972
1481
776
748
678
777
549
617
2025
83
775
77
1459
691
654
775
1095
1716
750
599
648
1538
577
750
692
700
1208
409
2293
2040
242
549
1063
689
1529
929
481
1265
558
684
775
1494
2139
1646
1063
36
1758
912
1385
229
777
22
2063
1931
47
2312
2140
641
1617
147
775
912
1476
1053
1778
47
775
775
1063
615
769
1874
524
1389
1518
1181
742
205
1407
47
238
47
1650
47
313
1738
775
163
29
47
1591
775
2316
775
662
1063
878
260
1214
1810
717
775
1141
2072
483
1789
47
1353
1063
1829
766
1126
775
1063
775
329
767
360
2210
46
658
1606
2227
635
448
1411
775
1172
775
1726
1063
869
2117
2312
775
2253
1164
1010
667
2
1586
1063
919
676
1063
775
711
1359
1063
754
775
1982
1651
1031
136
706
2293
39
708
1063
2205
775
120
1433
85
2289
495
775
446
776
545
1427
29
249
2312
775
316
30
1760
2312
1063
176
2125
2066
1915
434
349
2293
3
671
1632
1296
1173
775
832
2290
775
543
1733
132
1779
776
1918
331
807
1380
2304
558
422
1323
2143
775
1085
1895
2291
1909
1503
94
1147
1489
691
104
1405
22
1669
284
775
669
1206
36
39
775
1467
2316
2289
775
1350
691
129
777
865
33
1754
702
2
1522
428
1035
39
536
1063
218
2312
156
39
39
729
2312
479
1232
2318
485
1195
965
602
9
1628
2249
1779
306
776
2312
411
2295
39
711
1168
123
735
775
468
39
2191
409
2291
1352
2312
2289
2312
600
744
775
2312
22
2312
36
775
410
775
685
1445
775
2103
1063
1512
960
29
1224
681
39
775
775
687
775
2278
2289
39
775
1681
775
548
1002
775
680
859
775
2312
1619
2181
775
853
1073
775
2312
166
39
715
775
776
2289
2
633
790
1523
68
691
775
1473
1704
36
810
643
1410
195
776
1186
1754
45
542
688
157
1760
776
39
1489
1054
2076
270
2144
1959
1730
39
22
2304
775
1381
775
1063
2306
745
332
2289
1884
39
217
39
1541
775
775
740
1760
602
2260
691
1063
1777
693
2312
775
39
608
197
2290
2312
775
775
2289
224
602
1063
1307
775
602
990
692
847
745
775
2312
2316
775
1063
775
1317
1587
775
1346
776
679
697
775
2312
478
2244
1722
775
775
1943
1063
123
1391
341
715
1063
39
775
346
2141
80
455
775
1315
1063
768
1379
1348
296
775
1147
2216
675
2293
39
1616
1020
772
775
2156
47
2308
722
1319
840
2306
640
22
775
863
2312
72
46
2293
1825
2290
490
350
46
449
602
775
2183
708
2301
438
806
775
36
2293
725
775
1063
643
741
452
1595
1800
775
788
1655
16
1838
276
1224
711
640
643
1417
610
39
862
1082
151
1134
2312
1457
184
775
770
1690
47
602
691
2259
1546
1351
39
776
425
1362
852
1225
495
56
1469
2293
1897
719
2187
574
1063
2312
1132
1097
272
775
34
664
680
39
775
2312
51
1609
775
1063
1063
2312
338
